employee_id,company_id,dept,seniority,salary,join_date,quit_date,length_employment,quit_month,join_month
61376,4,sales,9,115000,2012-07-02,2013-06-28,361,6,7
821504,5,customer_service,17,95000,2015-11-30,,13,,11
672791,3,customer_service,9,66000,2014-09-02,,467,,9
361245,1,customer_service,22,129000,2012-04-16,2014-04-11,725,4,4
195460,1,data_science,24,233000,2012-02-07,2014-01-31,724,1,2
516703,2,customer_service,12,72000,2011-02-07,2012-12-28,690,12,2
307522,2,engineer,28,309000,2014-09-22,,447,,9
984058,4,customer_service,5,64000,2014-06-30,,531,,6
815642,1,customer_service,24,108000,2015-09-21,,83,,9
766679,5,data_science,13,160000,2013-11-18,,755,,11
244960,1,data_science,18,317000,2015-02-02,,314,,2
968661,5,data_science,18,245000,2012-01-23,2013-11-29,676,11,1
829931,9,engineer,21,260000,2013-12-03,2015-12-03,730,12,12
778215,10,customer_service,17,102000,2015-04-29,,228,,4
953580,3,customer_service,18,91000,2015-11-24,,19,,11
203520,1,engineer,2,79000,2012-11-12,2013-11-22,375,11,11
363793,2,sales,2,54000,2011-05-09,2013-05-31,753,5,5
645807,10,engineer,25,251000,2012-10-22,,1147,,10
74830,2,engineer,11,219000,2013-05-08,2015-05-22,744,5,5
951068,1,customer_service,1,34000,2014-03-17,,636,,3
667110,1,data_science,25,303000,2013-12-30,,713,,12
58300,2,customer_service,12,80000,2011-03-14,2014-01-17,1040,1,3
4845,2,marketing,7,96000,2015-07-13,,153,,7
766111,5,customer_service,8,57000,2012-05-21,2014-02-28,648,2,5
997477,6,customer_service,8,74000,2011-05-10,2014-05-02,1088,5,5
776325,9,customer_service,22,89000,2011-01-24,2013-04-01,798,4,1
194095,2,customer_service,11,75000,2014-12-29,,349,,12
86333,1,customer_service,23,139000,2011-08-10,2014-02-14,919,2,8
918345,4,engineer,4,58000,2015-03-09,,279,,3
267978,1,customer_service,10,79000,2013-12-02,2014-07-25,235,7,12
781018,2,customer_service,10,83000,2015-07-13,,153,,7
424363,4,customer_service,12,70000,2011-04-11,2015-10-23,1656,10,4
741409,2,design,26,223000,2013-10-21,,783,,10
677739,4,customer_service,24,85000,2013-03-11,2015-11-20,984,11,3
443689,7,marketing,14,106000,2011-09-06,,1559,,9
229565,1,customer_service,28,117000,2012-03-12,2013-12-13,641,12,3
461618,3,sales,27,161000,2011-02-22,2012-03-02,374,3,2
653865,1,customer_service,15,134000,2015-02-02,,314,,2
577463,1,engineer,21,337000,2013-09-16,2015-04-24,585,4,9
266531,1,engineer,6,174000,2011-09-19,2013-08-23,704,8,9
617786,3,customer_service,15,85000,2012-11-05,2014-01-03,424,1,11
749310,1,data_science,24,305000,2015-01-12,2015-11-20,312,11,1
573242,2,engineer,13,196000,2015-01-13,,334,,1
355659,5,customer_service,12,68000,2015-03-02,,286,,3
470731,5,engineer,1,63000,2015-01-05,,342,,1
977837,2,engineer,17,268000,2011-01-31,2012-01-06,340,1,1
817142,2,sales,22,192000,2011-11-17,2012-11-16,365,11,11
266897,7,customer_service,5,66000,2015-02-09,,307,,2
280671,2,data_science,15,333000,2014-06-24,2015-04-10,290,4,6
938633,2,engineer,2,71000,2011-12-05,2015-11-20,1446,11,12
761724,1,customer_service,22,112000,2011-05-16,2014-03-28,1047,3,5
708634,2,engineer,8,218000,2013-01-22,2014-02-18,392,2,1
804756,2,data_science,24,297000,2013-06-19,,907,,6
494382,10,sales,12,109000,2013-07-29,2014-08-08,375,8,7
707300,7,data_science,4,61000,2012-02-13,,1399,,2
436780,8,design,7,102000,2014-01-06,,706,,1
575775,3,engineer,19,253000,2013-04-29,2015-09-04,858,9,4
843691,3,customer_service,12,56000,2014-06-02,2015-06-12,375,6,6
697606,1,data_science,7,161000,2013-09-23,,811,,9
521507,2,marketing,22,262000,2013-04-15,,972,,4
226993,3,marketing,14,81000,2012-11-05,2013-11-01,361,11,11
335488,6,marketing,10,94000,2012-12-03,2013-11-15,347,11,12
556854,3,engineer,5,158000,2013-07-08,2015-04-17,648,4,7
698395,9,marketing,15,187000,2012-06-18,2014-09-19,823,9,6
137112,7,customer_service,1,26000,2012-09-17,2015-05-01,956,5,9
288649,3,marketing,1,33000,2011-12-05,2014-11-28,1089,11,12
913862,2,engineer,27,328000,2015-02-09,,307,,2
392774,2,customer_service,5,78000,2011-12-05,2012-11-02,333,11,12
34585,4,customer_service,20,101000,2011-10-17,2015-11-06,1481,11,10
776467,1,data_science,23,319000,2014-04-28,,594,,4
631368,1,engineer,11,207000,2014-11-17,,391,,11
788791,2,marketing,2,55000,2015-09-28,,76,,9
696417,1,engineer,20,337000,2013-01-14,2015-10-16,1005,10,1
657635,7,marketing,10,99000,2011-04-11,2013-05-03,753,5,4
740919,5,marketing,11,100000,2013-02-25,2015-05-01,795,5,2
82985,2,customer_service,16,120000,2015-01-26,,321,,1
772597,8,customer_service,8,69000,2014-04-22,2015-06-12,416,6,4
180128,1,engineer,8,161000,2013-12-30,2015-01-29,395,1,12
507226,4,customer_service,14,61000,2014-05-19,,573,,5
952391,4,engineer,3,61000,2011-05-23,,1665,,5
212486,6,sales,13,108000,2011-10-24,2012-12-07,410,12,10
171540,2,data_science,10,173000,2015-09-21,,83,,9
24888,1,engineer,27,308000,2012-06-25,,1266,,6
608374,3,customer_service,17,90000,2012-12-17,2015-03-20,823,3,12
301597,1,customer_service,1,26000,2015-11-30,,13,,11
303702,3,marketing,6,105000,2015-08-10,,125,,8
702578,6,marketing,4,43000,2011-09-12,2012-07-27,319,7,9
359270,1,marketing,13,153000,2013-08-06,,859,,8
2679,1,data_science,2,86000,2014-10-06,2015-08-21,319,8,10
793298,1,customer_service,25,144000,2012-01-03,2012-12-07,339,12,1
287043,9,customer_service,13,60000,2011-02-14,2013-10-25,984,10,2
546303,3,design,22,147000,2015-09-21,,83,,9
420687,1,marketing,8,133000,2012-06-18,2013-08-09,417,8,6
790296,4,customer_service,13,70000,2012-04-30,,1322,,4
428180,2,design,22,197000,2015-02-23,,293,,2
730697,1,marketing,7,138000,2013-02-25,,1021,,2
351139,3,customer_service,28,108000,2015-03-02,,286,,3
617424,5,sales,9,111000,2012-01-25,2013-09-27,611,9,1
806236,6,data_science,4,56000,2013-06-03,,923,,6
528007,1,sales,26,197000,2014-02-18,,663,,2
714551,1,engineer,6,189000,2011-10-31,2012-07-27,270,7,10
49861,1,customer_service,8,79000,2013-12-09,2015-02-06,424,2,12
565820,3,data_science,17,247000,2012-10-15,2013-11-15,396,11,10
584850,7,engineer,23,230000,2012-10-22,2013-12-13,417,12,10
873563,1,sales,12,133000,2011-06-06,2013-06-14,739,6,6
740835,8,customer_service,16,93000,2012-06-18,,1273,,6
67165,3,data_science,9,153000,2011-03-21,2012-02-24,340,2,3
484112,7,data_science,5,144000,2011-06-20,2012-09-14,452,9,6
868195,1,engineer,17,348000,2014-07-01,,530,,7
177510,1,sales,9,122000,2015-01-05,,342,,1
219393,3,customer_service,28,92000,2015-06-01,,195,,6
118992,6,marketing,13,84000,2012-10-22,2013-09-13,326,9,10
772687,1,marketing,20,206000,2015-08-26,,109,,8
118894,5,engineer,19,230000,2011-02-14,2015-04-24,1530,4,2
69989,3,data_science,16,242000,2012-04-17,2013-05-17,395,5,4
785150,2,customer_service,18,132000,2012-09-24,,1175,,9
440811,5,customer_service,14,69000,2014-10-13,,426,,10
489027,9,customer_service,17,107000,2012-03-12,2014-01-24,683,1,3
248727,2,data_science,21,282000,2014-03-10,2015-11-27,627,11,3
277942,3,data_science,2,57000,2013-06-17,2015-09-25,830,9,6
700506,5,customer_service,18,85000,2012-12-03,,1105,,12
389387,3,customer_service,9,56000,2015-09-14,,90,,9
6612,8,customer_service,25,87000,2011-02-02,2011-12-09,310,12,2
554921,2,engineer,2,76000,2012-06-18,2013-07-19,396,7,6
39741,1,engineer,6,171000,2014-04-17,,605,,4
869705,1,engineer,23,300000,2013-10-02,2014-11-14,408,11,10
654199,3,sales,4,38000,2012-06-25,2014-08-29,795,8,6
450040,9,engineer,3,54000,2012-10-15,,1154,,10
436219,5,engineer,2,57000,2014-01-27,,685,,1
373473,3,marketing,27,166000,2015-04-27,,230,,4
695184,5,engineer,12,173000,2011-11-25,2012-12-07,378,12,11
333289,6,engineer,2,71000,2012-03-12,2015-04-06,1120,4,3
96929,2,marketing,15,179000,2014-03-10,2015-05-28,444,5,3
932573,5,engineer,8,153000,2013-03-11,2014-03-07,361,3,3
470033,5,engineer,14,143000,2012-05-14,2013-07-12,424,7,5
573727,2,data_science,15,326000,2013-03-04,,1014,,3
708622,4,customer_service,8,69000,2013-04-29,,958,,4
555014,3,marketing,12,112000,2015-11-23,,20,,11
476172,3,sales,29,183000,2012-08-20,2014-05-02,620,5,8
134016,9,design,17,202000,2011-11-23,2013-12-27,765,12,11
615457,1,customer_service,25,121000,2015-11-02,,41,,11
143696,2,customer_service,10,78000,2014-12-16,,362,,12
399591,1,design,11,116000,2011-08-24,2012-11-02,436,11,8
354905,2,customer_service,26,117000,2014-09-02,,467,,9
297832,1,customer_service,12,66000,2014-08-25,2015-09-25,396,9,8
763919,1,customer_service,16,120000,2011-10-03,2012-08-17,319,8,10
780057,7,customer_service,19,96000,2011-07-18,2014-02-07,935,2,7
348778,7,customer_service,1,23000,2013-05-28,,929,,5
885615,2,customer_service,11,80000,2013-05-28,2015-03-27,668,3,5
992616,5,data_science,27,212000,2015-04-06,,251,,4
234888,4,marketing,3,36000,2011-10-03,2014-01-24,844,1,10
205576,10,marketing,22,159000,2015-05-18,,209,,5
647862,6,customer_service,3,23000,2012-07-09,2013-07-05,361,7,7
379303,3,data_science,6,145000,2013-02-04,2014-01-24,354,1,2
136349,8,engineer,2,68000,2014-09-02,2015-10-23,416,10,9
55771,5,customer_service,29,90000,2012-12-10,,1098,,12
314023,10,data_science,9,164000,2013-01-14,,1063,,1
750117,1,marketing,5,124000,2013-07-29,2014-06-13,319,6,7
545191,2,engineer,8,205000,2011-07-18,2012-05-24,311,5,7
882568,1,customer_service,5,87000,2014-08-04,2015-09-04,396,9,8
222256,1,marketing,3,52000,2014-10-27,,412,,10
577727,9,customer_service,18,97000,2014-05-27,2015-07-06,405,7,5
907538,2,engineer,16,256000,2014-05-05,,587,,5
153531,8,marketing,12,101000,2011-05-23,2012-05-04,347,5,5
19139,1,customer_service,17,112000,2014-05-19,2015-07-10,417,7,5
520612,4,customer_service,12,64000,2011-03-21,2014-10-03,1292,10,3
963432,1,marketing,9,131000,2013-09-30,2015-08-14,683,8,9
327765,1,marketing,8,151000,2014-02-10,,671,,2
966220,4,customer_service,1,24000,2013-08-19,2015-04-10,599,4,8
587733,1,sales,10,132000,2015-10-19,,55,,10
617541,4,sales,18,163000,2012-08-16,2013-08-09,358,8,8
556195,5,customer_service,22,107000,2015-05-18,,209,,5
267961,9,engineer,29,284000,2013-07-22,2014-07-07,350,7,7
963425,2,data_science,9,208000,2015-08-31,,104,,8
271221,1,data_science,10,225000,2015-09-08,,96,,9
524049,3,marketing,2,39000,2013-10-28,,776,,10
663956,1,sales,14,100000,2013-01-15,,1062,,1
273314,3,sales,21,158000,2013-11-04,2015-09-11,676,9,11
823938,8,customer_service,1,25000,2015-02-17,,299,,2
11111,3,customer_service,22,108000,2014-10-13,,426,,10
301784,4,customer_service,2,23000,2014-08-21,,479,,8
618702,1,engineer,17,290000,2014-09-29,2015-11-02,399,11,9
856049,5,customer_service,21,90000,2015-06-16,,180,,6
723632,1,engineer,7,177000,2013-07-09,,887,,7
300329,5,engineer,6,148000,2013-01-02,2015-01-09,737,1,1
578831,9,marketing,23,158000,2012-11-26,2013-10-18,326,10,11
722199,2,marketing,9,106000,2012-08-22,2014-04-04,590,4,8
72004,1,marketing,9,134000,2011-11-14,2013-01-25,438,1,11
901005,2,customer_service,21,90000,2011-01-24,2012-03-23,424,3,1
425761,1,data_science,19,280000,2013-02-04,,1042,,2
65208,1,engineer,17,297000,2015-02-03,,313,,2
561704,1,data_science,14,238000,2012-02-15,2015-10-13,1336,10,2
974625,2,sales,11,125000,2013-03-25,,993,,3
685572,1,data_science,10,229000,2011-11-28,2015-01-08,1137,1,11
203461,3,customer_service,4,22000,2012-02-13,2015-05-14,1186,5,2
34778,4,design,6,96000,2015-05-11,,216,,5
773118,4,data_science,11,158000,2014-09-29,2015-08-21,326,8,9
719747,6,marketing,8,114000,2013-06-25,2015-06-19,724,6,6
363531,2,data_science,26,322000,2014-07-14,,517,,7
976468,4,customer_service,2,26000,2012-08-27,2015-04-24,970,4,8
126748,1,design,9,154000,2014-12-30,2015-11-27,332,11,12
389009,2,customer_service,24,122000,2013-10-29,,775,,10
555199,8,marketing,6,100000,2014-03-19,,634,,3
710916,1,data_science,7,219000,2011-09-06,2014-04-25,962,4,9
974152,6,design,21,147000,2011-05-11,2014-09-02,1210,9,5
757362,2,data_science,14,210000,2015-07-13,,153,,7
81575,2,customer_service,7,85000,2015-03-09,,279,,3
861950,2,data_science,22,351000,2011-05-16,2015-05-22,1467,5,5
278435,4,marketing,10,88000,2011-09-12,2012-08-17,340,8,9
454193,4,design,16,162000,2013-10-14,,790,,10
573216,4,customer_service,1,27000,2015-05-11,,216,,5
791863,6,sales,7,109000,2011-08-08,2012-07-25,352,7,8
504290,4,engineer,12,175000,2011-12-05,2013-01-25,417,1,12
474964,1,customer_service,24,136000,2011-07-25,2013-07-19,725,7,7
602443,3,sales,16,150000,2011-09-12,2013-07-19,676,7,9
713915,1,customer_service,11,81000,2011-03-07,2013-01-11,676,1,3
191004,1,marketing,15,205000,2015-11-09,,34,,11
383550,10,engineer,3,54000,2015-03-16,,272,,3
434628,1,design,19,209000,2014-01-15,,697,,1
473756,2,data_science,23,340000,2012-02-06,,1406,,2
791151,4,customer_service,15,100000,2013-08-19,,846,,8
294450,1,engineer,19,226000,2013-07-15,,881,,7
611658,9,sales,23,165000,2013-05-20,,937,,5
259936,2,customer_service,26,126000,2013-11-25,2014-11-14,354,11,11
976715,2,data_science,7,162000,2015-07-20,,146,,7
30042,2,marketing,12,118000,2012-06-11,2014-01-31,599,1,6
500786,1,marketing,2,55000,2012-06-11,2015-04-10,1033,4,6
383062,1,marketing,19,230000,2013-02-04,2014-10-03,606,10,2
251811,5,engineer,18,231000,2012-05-23,2013-05-24,366,5,5
323966,3,sales,21,154000,2013-12-02,2015-09-18,655,9,12
966367,6,design,9,104000,2011-12-05,2013-09-06,641,9,12
281903,2,engineer,9,198000,2012-04-02,2015-09-25,1271,9,4
934183,8,customer_service,8,56000,2012-07-30,,1231,,7
70178,8,customer_service,18,108000,2013-08-21,2014-08-08,352,8,8
329879,2,engineer,9,207000,2012-10-08,2014-10-17,739,10,10
555972,1,design,18,189000,2013-12-09,,734,,12
46875,7,data_science,12,180000,2015-04-06,,251,,4
999922,7,data_science,26,262000,2011-04-05,2012-10-26,570,10,4
487748,8,customer_service,3,24000,2012-01-17,2012-12-21,339,12,1
855503,1,customer_service,3,33000,2014-06-16,,545,,6
187713,1,customer_service,13,77000,2015-10-05,,69,,10
587312,5,customer_service,10,68000,2012-11-26,,1112,,11
974922,4,engineer,9,159000,2014-09-08,,461,,9
8461,2,customer_service,21,119000,2011-06-06,2013-05-03,697,5,6
659890,7,design,4,36000,2014-06-23,,538,,6
10341,2,engineer,7,214000,2013-05-28,,929,,5
53222,1,engineer,9,195000,2012-08-13,2013-07-26,347,7,8
391699,1,customer_service,12,69000,2011-05-02,2012-03-02,305,3,5
715008,1,marketing,12,137000,2012-11-26,2014-01-03,403,1,11
591148,3,design,16,161000,2013-04-08,2014-04-11,368,4,4
152478,3,customer_service,17,92000,2012-10-29,2013-09-27,333,9,10
103568,5,sales,14,107000,2012-05-21,2013-06-07,382,6,5
810746,3,marketing,13,101000,2013-04-22,2015-02-20,669,2,4
99697,4,customer_service,17,110000,2015-03-02,,286,,3
670993,1,marketing,9,132000,2013-09-16,2014-08-29,347,8,9
364034,1,customer_service,7,84000,2012-10-22,2013-12-06,410,12,10
238156,2,engineer,17,286000,2013-02-19,2015-10-05,958,10,2
565026,1,data_science,1,69000,2015-03-30,,258,,3
462152,1,customer_service,7,62000,2012-07-30,2013-08-02,368,8,7
952747,1,customer_service,3,32000,2012-01-17,2012-12-07,325,12,1
302110,1,customer_service,16,131000,2014-03-24,2015-02-27,340,2,3
490396,4,data_science,10,163000,2012-11-19,,1119,,11
39713,2,data_science,23,302000,2013-12-30,,713,,12
552034,1,engineer,3,74000,2011-10-10,2013-10-18,739,10,10
669121,1,customer_service,26,121000,2014-04-28,,594,,4
135883,2,customer_service,20,115000,2014-04-14,2015-04-24,375,4,4
306174,1,data_science,17,281000,2014-01-27,,685,,1
640629,1,marketing,5,131000,2012-05-10,2013-05-30,385,5,5
682063,1,customer_service,23,125000,2013-09-23,,811,,9
864060,2,engineer,11,206000,2015-10-12,,62,,10
384777,6,customer_service,7,53000,2013-04-22,,965,,4
622347,1,sales,20,235000,2014-09-02,,467,,9
795672,6,design,1,42000,2012-07-09,,1252,,7
207431,6,sales,21,146000,2014-12-09,2015-10-09,304,10,12
967621,1,data_science,12,199000,2011-10-24,2012-10-26,368,10,10
745648,4,engineer,28,267000,2015-07-09,,157,,7
428535,1,engineer,9,171000,2015-01-05,,342,,1
656091,2,data_science,25,278000,2011-06-06,2014-08-01,1152,8,6
229180,1,engineer,17,354000,2015-02-23,,293,,2
617100,2,customer_service,24,114000,2013-04-15,2015-01-02,627,1,4
608466,1,customer_service,19,95000,2012-10-08,2015-04-24,928,4,10
765781,6,engineer,10,156000,2013-03-11,2015-05-15,795,5,3
68224,2,engineer,3,53000,2013-05-13,,944,,5
36174,4,engineer,8,162000,2012-03-19,2014-10-10,935,10,3
841236,4,marketing,16,179000,2014-05-07,2015-04-24,352,4,5
188206,2,data_science,11,196000,2013-01-22,2015-02-06,745,2,1
530757,1,engineer,3,79000,2015-04-20,,237,,4
662906,4,design,5,98000,2013-10-21,,783,,10
434741,4,customer_service,9,82000,2013-03-04,,1014,,3
871624,2,customer_service,18,120000,2013-03-11,2015-03-27,746,3,3
511095,6,customer_service,19,93000,2013-04-22,2015-04-06,714,4,4
181839,5,customer_service,26,89000,2015-02-23,,293,,2
809507,9,customer_service,18,109000,2014-11-03,,405,,11
257605,1,sales,1,51000,2015-12-07,,6,,12
240667,1,design,14,132000,2015-08-24,,111,,8
610284,3,data_science,10,154000,2012-12-17,2013-09-27,284,9,12
656062,4,customer_service,17,97000,2014-08-11,2015-07-17,340,7,8
372483,3,engineer,6,154000,2012-06-04,2013-05-31,361,5,6
976187,9,marketing,21,155000,2015-08-18,,117,,8
725812,3,customer_service,27,97000,2011-07-18,2013-06-14,697,6,7
333221,7,sales,10,113000,2011-09-28,2015-10-16,1479,10,9
721619,1,sales,24,202000,2014-02-03,,678,,2
258068,4,engineer,17,235000,2011-04-04,2012-03-09,340,3,4
269391,3,engineer,20,187000,2011-10-24,2013-10-25,732,10,10
739744,3,engineer,3,64000,2011-06-20,2013-08-09,781,8,6
870494,1,customer_service,27,97000,2011-05-09,2013-03-22,683,3,5
171626,6,customer_service,4,25000,2013-06-24,2015-09-25,823,9,6
654259,5,customer_service,7,64000,2011-12-19,2012-11-23,340,11,12
314753,8,engineer,23,252000,2011-10-24,2013-12-27,795,12,10
645659,2,customer_service,4,29000,2013-07-15,,881,,7
124481,9,marketing,25,164000,2015-03-09,,279,,3
876249,2,customer_service,15,132000,2015-08-17,,118,,8
642437,2,data_science,12,185000,2012-03-12,2013-03-15,368,3,3
317092,1,sales,7,112000,2014-07-07,,524,,7
535845,1,design,24,181000,2014-01-27,2014-11-28,305,11,1
432948,2,customer_service,8,81000,2015-09-16,,88,,9
220460,1,engineer,11,160000,2011-10-17,2013-10-04,718,10,10
960744,3,engineer,28,250000,2012-01-10,2015-08-14,1312,8,1
481611,1,customer_service,19,127000,2015-05-13,,214,,5
35086,3,marketing,26,204000,2012-06-11,2014-08-29,809,8,6
348563,8,customer_service,4,23000,2011-12-19,2015-10-02,1383,10,12
796189,1,customer_service,13,66000,2012-11-12,,1126,,11
793321,1,customer_service,2,27000,2012-10-08,2013-11-08,396,11,10
834453,5,customer_service,13,55000,2013-12-09,,734,,12
909231,10,customer_service,9,68000,2011-10-17,2013-10-25,739,10,10
16229,1,engineer,5,215000,2013-04-01,2015-01-02,641,1,4
111563,3,sales,12,99000,2012-08-20,2013-07-19,333,7,8
742055,1,sales,11,110000,2012-03-12,2014-02-07,697,2,3
130356,3,customer_service,4,23000,2011-06-06,2013-07-19,774,7,6
681461,10,data_science,8,158000,2014-11-26,,382,,11
909203,9,engineer,11,173000,2013-11-26,,747,,11
471438,4,design,22,164000,2011-08-25,2012-07-13,323,7,8
154044,1,marketing,14,125000,2012-11-12,2014-12-12,760,12,11
648969,4,customer_service,23,94000,2015-11-09,,34,,11
61470,5,customer_service,23,93000,2014-10-27,2015-09-25,333,9,10
208805,3,marketing,17,145000,2012-08-13,2013-08-09,361,8,8
446455,1,customer_service,25,112000,2012-11-26,2015-07-31,977,7,11
661858,5,sales,13,103000,2013-07-22,,874,,7
662772,1,customer_service,6,82000,2012-10-01,2013-10-04,368,10,10
217042,5,marketing,17,128000,2013-07-15,2015-10-16,823,10,7
257163,7,engineer,18,271000,2013-11-11,2015-10-30,718,10,11
116731,1,marketing,25,187000,2015-02-02,,314,,2
202299,1,design,20,187000,2011-10-24,2014-02-14,844,2,10
850650,3,data_science,7,150000,2015-06-09,,187,,6
897917,1,data_science,14,198000,2013-03-04,2015-06-12,830,6,3
472114,2,data_science,28,231000,2015-11-10,,33,,11
169205,10,customer_service,8,59000,2015-03-30,,258,,3
692754,5,data_science,20,267000,2011-07-05,2015-03-06,1340,3,7
59550,6,design,18,178000,2013-01-22,2014-01-24,367,1,1
347226,3,customer_service,8,61000,2014-05-12,,580,,5
52390,10,customer_service,10,61000,2015-07-27,,139,,7
766902,5,marketing,26,171000,2012-11-14,2014-11-14,730,11,11
186863,4,sales,19,167000,2014-07-14,2015-08-21,403,8,7
209099,2,customer_service,10,64000,2011-01-31,2013-05-17,837,5,1
447003,2,customer_service,4,33000,2013-11-04,,769,,11
317767,2,customer_service,28,106000,2014-01-13,2014-12-26,347,12,1
773448,5,customer_service,27,114000,2011-09-26,2012-11-30,431,11,9
611377,6,sales,3,41000,2015-03-02,,286,,3
253594,2,customer_service,1,32000,2013-02-20,,1026,,2
15293,8,customer_service,24,100000,2011-02-28,2012-01-13,319,1,2
885711,1,customer_service,24,128000,2013-06-24,2014-05-23,333,5,6
125471,1,customer_service,8,79000,2012-07-30,2015-04-17,991,4,7
927270,1,customer_service,22,124000,2013-12-10,2014-12-19,374,12,12
811601,6,sales,24,131000,2011-09-06,2012-10-03,393,10,9
542454,7,data_science,21,238000,2012-05-22,2015-01-09,962,1,5
846607,1,customer_service,13,65000,2011-07-25,,1602,,7
620101,2,customer_service,5,70000,2015-05-26,,201,,5
280130,10,marketing,17,153000,2015-02-23,,293,,2
861109,1,design,2,46000,2012-07-02,,1259,,7
153119,2,engineer,5,188000,2013-01-07,2014-01-03,361,1,1
78325,3,engineer,10,193000,2015-11-05,,38,,11
400523,4,customer_service,7,59000,2014-03-24,2015-01-22,304,1,3
158074,4,marketing,27,190000,2014-01-27,2015-03-20,417,3,1
497668,3,customer_service,25,110000,2013-11-11,2015-01-09,424,1,11
914651,3,customer_service,12,62000,2011-08-29,2013-10-03,766,10,8
561000,1,customer_service,11,85000,2012-07-09,,1252,,7
501772,1,customer_service,12,65000,2011-03-28,2013-03-08,711,3,3
683116,4,marketing,14,109000,2015-08-17,,118,,8
848896,6,engineer,6,172000,2014-11-03,,405,,11
82995,1,engineer,25,312000,2015-04-06,,251,,4
709189,2,engineer,19,336000,2011-10-24,2015-11-06,1474,11,10
369222,7,design,12,102000,2015-02-09,,307,,2
508322,1,design,4,45000,2014-06-09,,552,,6
253856,5,engineer,22,243000,2013-07-29,2014-08-22,389,8,7
97646,3,customer_service,26,113000,2013-03-28,2014-03-14,351,3,3
382783,1,customer_service,3,28000,2013-01-16,2015-12-04,1052,12,1
45958,6,customer_service,22,76000,2014-01-27,2014-11-07,284,11,1
429241,2,customer_service,24,94000,2012-01-30,2014-03-28,788,3,1
921149,9,engineer,27,242000,2011-08-15,2012-07-20,340,7,8
933803,9,customer_service,9,68000,2014-04-21,2015-03-20,333,3,4
459967,1,customer_service,24,117000,2014-09-22,,447,,9
293490,2,data_science,28,314000,2013-12-31,,712,,12
767358,3,marketing,25,131000,2014-05-05,,587,,5
720404,1,sales,3,47000,2014-03-31,,622,,3
553645,6,marketing,26,143000,2015-05-11,,216,,5
444360,9,data_science,24,224000,2012-05-21,2014-04-25,704,4,5
159361,1,sales,29,168000,2015-05-11,,216,,5
451467,9,engineer,12,132000,2014-08-04,,496,,8
67284,2,customer_service,2,30000,2012-11-05,2015-02-04,821,2,11
523660,1,data_science,5,195000,2012-04-16,,1336,,4
181801,1,customer_service,20,132000,2013-10-07,,797,,10
794104,3,engineer,26,219000,2012-03-21,2013-03-06,350,3,3
128102,1,sales,9,163000,2013-04-22,2014-05-30,403,5,4
638722,4,marketing,18,146000,2014-07-28,,503,,7
296072,10,customer_service,26,91000,2013-12-23,,720,,12
642261,5,marketing,28,162000,2012-05-29,2014-05-30,731,5,5
514883,1,customer_service,28,109000,2011-06-06,2013-02-01,606,2,6
913971,10,data_science,1,69000,2012-02-06,2015-06-26,1236,6,2
735853,2,engineer,12,212000,2015-02-24,,292,,2
86684,2,design,2,34000,2015-03-24,,264,,3
122125,1,data_science,10,198000,2015-03-16,,272,,3
577068,2,customer_service,5,70000,2014-09-29,,440,,9
922542,1,engineer,4,75000,2011-05-16,,1672,,5
828001,4,customer_service,14,57000,2013-04-08,,979,,4
81711,1,data_science,2,96000,2011-09-06,2014-11-28,1179,11,9
781715,8,sales,13,90000,2011-12-19,2012-11-09,326,11,12
590549,3,data_science,12,171000,2012-07-02,2013-09-13,438,9,7
727839,5,data_science,6,144000,2014-12-01,,377,,12
963006,3,customer_service,12,68000,2012-10-15,2013-10-18,368,10,10
972114,10,data_science,3,59000,2015-11-30,,13,,11
635636,2,marketing,26,200000,2011-06-06,2013-09-27,844,9,6
201739,3,customer_service,23,98000,2011-12-12,2014-08-29,991,8,12
441888,1,sales,6,132000,2011-02-07,2012-03-09,396,3,2
362952,1,data_science,3,66000,2015-02-09,,307,,2
116620,4,sales,12,109000,2015-06-22,,174,,6
513575,2,engineer,1,68000,2013-08-05,2014-07-07,336,7,8
608885,2,engineer,26,248000,2011-11-21,2012-11-06,351,11,11
359129,8,engineer,21,251000,2015-02-17,,299,,2
422229,1,customer_service,12,76000,2011-09-26,2014-06-27,1005,6,9
407502,1,engineer,9,158000,2015-01-05,,342,,1
454925,5,engineer,1,51000,2011-05-24,2014-03-07,1018,3,5
94420,3,customer_service,23,110000,2015-06-01,,195,,6
968546,6,customer_service,14,63000,2012-06-25,2015-04-10,1019,4,6
813444,9,marketing,27,155000,2014-02-10,,671,,2
239414,3,customer_service,1,23000,2011-06-20,2013-03-08,627,3,6
164616,5,sales,16,174000,2014-12-01,,377,,12
140900,3,customer_service,17,87000,2013-08-05,,860,,8
38802,1,engineer,21,322000,2013-08-19,,846,,8
842379,1,engineer,3,79000,2015-10-05,,69,,10
388999,3,customer_service,23,98000,2014-03-24,,629,,3
436423,1,engineer,6,189000,2012-11-19,2014-07-30,618,7,11
992815,9,customer_service,28,107000,2011-06-06,2014-07-11,1131,7,6
917153,2,marketing,4,51000,2015-12-07,,6,,12
378027,1,customer_service,6,77000,2013-07-15,,881,,7
844234,4,data_science,13,152000,2012-03-05,,1378,,3
291437,1,data_science,28,311000,2014-09-22,,447,,9
68433,10,customer_service,25,102000,2012-11-01,2013-10-11,344,10,11
253765,2,customer_service,28,133000,2012-06-12,2013-05-24,346,5,6
